pmcid	extension	filename
PMC4228337	py	1471-2105-14-317-S4.py
PMC4229125	mat	pone.0112178.s009.mat
PMC4229125	mat	pone.0112178.s010.mat
PMC4229125	mat	pone.0112178.s011.mat
PMC4230465	r	mec0023-0954-sd1.R
PMC4230741	r	pcbi.1003934.s009.r
PMC4231466	pub	1745-6215-14-355-S3.pub
PMC4231567	ps	cyto0085-0576-sd10.ps
PMC4231567	ps	cyto0085-0576-sd3.ps
PMC4231567	ps	cyto0085-0576-sd4.ps
PMC4231567	ps	cyto0085-0576-sd5.ps
PMC4231567	ps	cyto0085-0576-sd6.ps
PMC4231567	ps	cyto0085-0576-sd7.ps
PMC4231567	ps	cyto0085-0576-sd8.ps
PMC4231567	ps	cyto0085-0576-sd9.ps
PMC4232575	r	pone.0112856.s013.r
PMC10641040	r	JOA-243-982-s002.R
PMC10644321	r	ECE3-13-e10732-s003.R
PMC4234516	ps	pone.0113046.s001.ps
PMC10655990	r	pone.0294650.s004.r
PMC4236129	r	pone.0113134.s005.r
PMC10668863	r	peerj-11-16379-s011.r
PMC4237440	mat	pone.0113386.s001.mat
PMC9844917	py	pone.0279994.s006.py
PMC9844917	py	pone.0279994.s007.py
PMC9844917	py	pone.0279994.s008.py
PMC9844917	py	pone.0279994.s009.py
PMC9844917	py	pone.0279994.s010.py
PMC9894542	json	pcbi.1010859.s018.json
PMC10035753	ipynb	pcbi.1010903.s013.ipynb
PMC4243006	ps	40262_2014_173_MOESM3_ESM.ps
PMC4243006	ps	40262_2014_173_MOESM4_ESM.ps
PMC4243006	ps	40262_2014_173_MOESM5_ESM.ps
PMC4244133	r	pone.0113825.s001.r
PMC4244136	r	pone.0113711.s010.r
PMC4245084	m	pone.0113083.s001.m
PMC4248320	pl	supp_gr.178319.114_Supplemental.pl
PMC10366108	tex	41698_2023_421_MOESM5_ESM.tex
PMC10369718	r	12859_2023_5422_MOESM1_ESM.r
PMC10410943	r	12889_2023_16425_MOESM3_ESM.r
PMC4254651	mat	pone.0113762.s001.mat
PMC10435716	json	JHA2-4-770-s001.json
PMC10435716	py	JHA2-4-770-s004.py
PMC4255742	sparql	1471-2105-15-S14-S4-S1.sparql
PMC4255742	sparql	1471-2105-15-S14-S4-S2.sparql
PMC4255742	sparql	1471-2105-15-S14-S4-S3.sparql
PMC4255742	sparql	1471-2105-15-S14-S4-S4.sparql
PMC4255742	sparql	1471-2105-15-S14-S4-S5.sparql
PMC4255742	sparql	1471-2105-15-S14-S4-S6.sparql
PMC4256010	nb	pcbi.1003942.s002.nb
PMC4256084	mat	pcbi.1003982.s001.mat
PMC10460150	r	peerj-11-15936-s003.r
PMC4259349	m	pone.0114503.s001.m
PMC4259398	r	pone.0114702.s002.r
PMC10495988	r	peerj-cs-09-1532-s004.r
PMC4260137	ps	nyas1329-0093-SD1.ps
PMC4260137	ps	nyas1329-0093-SD2.ps
PMC4260137	ps	nyas1329-0093-SD3.ps
PMC4260137	ps	nyas1329-0093-SD4.ps
PMC10504781	r	12936_2023_4706_MOESM3_ESM.r
PMC10519087	ipynb	13023_2023_2876_MOESM2_ESM.ipynb
PMC4262212	py	pone.0112055.s005.py
PMC4262212	py	pone.0112055.s006.py
PMC4263370	mo	pcbi.1003993.s010.mo
PMC10538497	c	Supplemental_Source_Code.c
PMC10553256	do	pone.0291343.s003.do
PMC10557514	py	peerj-cs-09-1572-s001.py
PMC10557514	ipynb	peerj-cs-09-1572-s002.ipynb
PMC10557514	ipynb	peerj-cs-09-1572-s003.ipynb
PMC10557514	ipynb	peerj-cs-09-1572-s004.ipynb
PMC10557514	ipynb	peerj-cs-09-1572-s005.ipynb
PMC4267926	r	supp_g3.114.014183_FileS1.R
PMC4267944	ps	supp_g3.114.014381_FigureS1.ps
PMC4267944	ps	supp_g3.114.014381_FigureS2.ps
PMC4267944	ps	supp_g3.114.014381_FigureS3.ps
PMC4267944	ps	supp_g3.114.014381_FigureS4.ps
PMC4267944	ps	supp_g3.114.014381_TableS1.ps
PMC4267944	ps	supp_g3.114.014381_TableS2.ps
PMC4271439	nlogo	12942_2014_613_MOESM2_ESM.nlogo
PMC4272294	nb	pone.0115203.s002.nb
PMC10593749	pkl	41598_2023_45375_MOESM1_ESM.pkl
PMC10593749	py	41598_2023_45375_MOESM2_ESM.py
PMC4275031	kml	mmc1.kml
PMC4275577	m	elife03635s007.m
PMC4277457	cp	pone.0115907.s002.cp
PMC4277457	cp	pone.0115907.s003.cp
PMC4278818	r	ece30004-4658-sd1.R
PMC4278818	r	ece30004-4658-sd2.R
PMC4278818	r	ece30004-4658-sd3.R
PMC4278818	r	ece30004-4658-sd4.R
PMC4278825	r	ece30004-4766-sd2.R
PMC4278828	r	ece30004-4798-sd3.r
PMC10625764	m	peerj-11-16373-s011.m
PMC10625764	sas	peerj-11-16373-s012.sas
PMC10625764	sas	peerj-11-16373-s013.sas
PMC4280120	nb	pone.0115875.s002.nb
PMC4281562	ps	supp_29.1.23_FigS1.ps
PMC4281562	ps	supp_29.1.23_FigS2.ps
PMC4281562	ps	supp_29.1.23_FigS3.ps
PMC4281562	ps	supp_29.1.23_FigS4.ps
PMC4282321	ps	pme0015-1825-SD1.ps
PMC4283046	nlogo	JPE-51-470-s003.nlogo
PMC4283046	nlogo	JPE-51-470-s005.nlogo
PMC4283046	nlogo	JPE-51-470-s006.nlogo
PMC4283046	nlogo	JPE-51-470-s007.nlogo
PMC4283046	nlogo	JPE-51-470-s008.nlogo
PMC4285177	cpp	mmi0094-0307-SD2.cpp
PMC10681246	r	pone.0294773.s001.R
PMC10682459	pt	41598_2023_47245_MOESM2_ESM.pt
PMC4287624	py	pcbi.1004008.s015.py
PMC4287624	py	pcbi.1004008.s016.py
PMC10685578	r	12864_2023_9805_MOESM4_ESM.r
PMC4288315	tex	sim0034-0232-sd3.tex
PMC10689755	r	41598_2023_47734_MOESM2_ESM.r
PMC4288710	r	pcbi.1004005.s016.r
PMC10699614	svg	pone.0294535.s002.svg
PMC10699614	py	pone.0294535.s005.py
PMC10702360	r	peerj-11-16586-s003.r
PMC10702995	m	peerj-cs-09-1624-s002.m
PMC10702995	java	peerj-cs-09-1624-s003.java
PMC10703030	m	peerj-cs-09-1642-s001.m
PMC10703030	m	peerj-cs-09-1642-s002.m
PMC10703030	m	peerj-cs-09-1642-s003.m
PMC10703030	m	peerj-cs-09-1642-s004.m
PMC10703030	m	peerj-cs-09-1642-s005.m
PMC10707681	do	pone.0295609.s002.do
PMC10721049	bib	pone.0295693.s001.bib
PMC10721201	r	pone.0295497.s010.R
PMC4293572	m	elife04389s001.m
PMC10765916	r	13071_2023_6098_MOESM2_ESM.r
PMC10766513	rmd	41684_2023_1307_MOESM4_ESM.rmd
PMC4298184	r	rsbl20140698supp2.R
PMC10773923	m	peerj-cs-09-1651-s001.m
PMC4299504	pde	joa0226-0013-sd1.pde
PMC10867011	tex	41746_2024_1001_MOESM1_ESM.tex
PMC10867067	r	13423_2023_2345_MOESM2_ESM.r
PMC4303434	ss	pone.0116673.s003.ss
PMC4303710	ps	12031_2014_368_MOESM1_ESM.ps
PMC4303710	ps	12031_2014_368_MOESM2_ESM.ps
PMC4303710	ps	12031_2014_368_MOESM3_ESM.ps
PMC4303710	ps	12031_2014_368_MOESM4_ESM.ps
PMC4303931	r	nph0205-1071-sd4.R
PMC10879219	ipynb	10877_2023_1070_MOESM1_ESM.ipynb
PMC10879219	ipynb	10877_2023_1070_MOESM2_ESM.ipynb
PMC10768206	r	12890_2023_2832_MOESM1_ESM.r
PMC4308103	r	pone.0117014.s004.R
PMC4309124	r	rspa20140588supp1.R
PMC4309124	r	rspa20140588supp3.R
PMC4309124	r	rspa20140588supp4.R
PMC4309570	m	pone.0116616.s002.m
PMC4309570	m	pone.0116616.s003.m
PMC4309570	m	pone.0116616.s004.m
PMC4309570	cps	pone.0116616.s005.cps
PMC10899341	ipynb	216_2024_5168_MOESM2_ESM.ipynb
PMC10909225	ipynb	peerj-cs-10-1859-s001.ipynb
PMC10909225	ipynb	peerj-cs-10-1859-s002.ipynb
PMC10910804	rmd	41256_2024_347_MOESM1_ESM.rmd
PMC4314071	py	pone.0116657.s002.py
PMC10916044	r	12864_2024_10027_MOESM3_ESM.r
PMC10924775	ipynb	peerj-12-17080-s001.ipynb
PMC4317172	py	supp_gr.173435.114_aggregatePeaksFromSubsampling.py
PMC4317172	py	supp_gr.173435.114_balanceBAMFiles.py
PMC10929988	py	ACM2-25-e14301-s001.py
PMC10941555	r	PSP4-13-437-s001.r
PMC10942092	rmd	pone.0288953.s004.Rmd
PMC10942092	pot	pone.0288953.s006.pot
PMC4319767	mat	pone.0117017.s006.mat
PMC4319767	m	pone.0117017.s007.m
PMC4324201	ps	supp_ofu002_ofu002supp_fig1.ps
PMC4324767	tex	pone.0117558.s001.tex
PMC4324936	m	pone.0117292.s003.m
PMC4324998	r	pone.0117533.s006.r
PMC4324998	r	pone.0117533.s007.r
PMC4324998	r	pone.0117533.s008.r
PMC4324998	r	pone.0117533.s009.r
PMC7439958	r	peerj-08-9691-s002.r
PMC4328763	r	ece30005-0578-sd3.r
PMC4328763	r	ece30005-0578-sd4.r
PMC4328763	r	ece30005-0578-sd5.r
PMC4329603	tab	tpj0081-0519-sd10.tab
PMC4329603	tab	tpj0081-0519-sd11.tab
PMC4329603	py	tpj0081-0519-sd16.py
PMC4329603	tab	tpj0081-0519-sd3.tab
PMC4329603	tab	tpj0081-0519-sd4.tab
PMC4329603	tab	tpj0081-0519-sd6.tab
PMC4329603	tab	tpj0081-0519-sd7.tab
PMC8101454	r	peerj-09-11342-s021.r
PMC8295007	py	11517_2021_2412_MOESM1_ESM.py
PMC8427576	r	ECE3-11-12035-s001.R
PMC4337612	m	elife05025s007.m
PMC8431852	do	12913_2021_6973_MOESM7_ESM.do
PMC4338210	sh	pone.0115449.s002.sh
PMC4338280	scpt	pone.0116705.s013.scpt
PMC4338294	py	pone.0117527.s001.py
PMC4338334	ps	supp_049098.114_FigureS1_rDNA_mapping_size.ps
PMC4338334	ps	supp_049098.114_FigureS2_12flies.ps
PMC4338334	ps	supp_049098.114_FigureS3_ITS1_folding.ps
PMC4338334	ps	supp_049098.114_FigureS4_ITS1_sorting_Dcr1KD.ps
PMC4338334	ps	supp_049098.114_FigureS5_KcKD_quant.ps
PMC8576552	py	peerj-cs-07-752-s001.py
PMC8576552	json	peerj-cs-07-752-s004.json
PMC4339581	mat	pone.0117157.s001.mat
PMC8577507	tex	NA-003-D1NA00531F-s001.tex
PMC4340905	m	pone.0116785.s004.m
PMC4340931	r	pone.0118404.s004.R
PMC4340938	r	pone.0118330.s002.r
PMC4342342	mat	pcbi.1004070.s001.mat
PMC4342342	mat	pcbi.1004070.s002.mat
PMC4342342	mat	pcbi.1004070.s003.mat
PMC4342342	mat	pcbi.1004070.s004.mat
PMC8855712	r	peerj-10-12717-s001.r
PMC8856535	r	pone.0264262.s002.R
PMC4347616	m	1471-2105-16-S4-S2-S1.m
PMC9038850	svg	zookeys-1096-189-s008.svg
PMC9038850	svg	zookeys-1096-189-s009.svg
PMC9038850	svg	zookeys-1096-189-s010.svg
PMC9038850	svg	zookeys-1096-189-s011.svg
PMC9070876	r	pone.0267510.s004.R
PMC4351065	sps	pone.0119192.s002.sps
PMC9129038	rmd	pgen.1010186.s011.Rmd
PMC9160226	mat	41467_2022_30798_MOESM4_ESM.mat
PMC9160226	mat	41467_2022_30798_MOESM5_ESM.mat
PMC9160226	mat	41467_2022_30798_MOESM6_ESM.mat
PMC9160226	mat	41467_2022_30798_MOESM7_ESM.mat
PMC9160226	mat	41467_2022_30798_MOESM8_ESM.mat
PMC9160226	mat	41467_2022_30798_MOESM9_ESM.mat
PMC4352066	r	pone.0117909.s004.R
PMC4352747	pl	212715.f1.pl
PMC4352884	ps	supp_gr.180372.114_Table_S1.ps
PMC9252005	r	12711_2022_740_MOESM2_ESM.r
PMC9302835	r	pone.0271610.s007.R
PMC9303905	r	SIM-41-1735-s001.R
PMC4357291	r	elife04535s002.R
PMC4357291	r	elife04535s003.R
PMC4357382	m	pbio.1002109.s001.m
PMC9426919	r	pbio.3001707.s013.r
PMC9426919	r	pbio.3001707.s014.r
PMC9426919	r	pbio.3001707.s015.r
PMC9426919	r	pbio.3001707.s016.r
PMC9426919	r	pbio.3001707.s017.r
PMC9474693	mod	CPT-112-873-s001.mod
PMC4358155	m	mee30005-0473-sd1.m
PMC4358155	m	mee30005-0473-sd10.m
PMC4358155	m	mee30005-0473-sd11.m
PMC4358155	m	mee30005-0473-sd12.m
PMC4358155	m	mee30005-0473-sd13.m
PMC4358155	m	mee30005-0473-sd14.m
PMC4358155	sty	mee30005-0473-sd15.sty
PMC4358155	m	mee30005-0473-sd16.m
PMC4358155	m	mee30005-0473-sd17.m
PMC4358155	m	mee30005-0473-sd2.m
PMC4358155	tex	mee30005-0473-sd3.tex
PMC4358155	m	mee30005-0473-sd4.m
PMC4358155	m	mee30005-0473-sd5.m
PMC4358155	m	mee30005-0473-sd6.m
PMC4358155	m	mee30005-0473-sd7.m
PMC4358155	m	mee30005-0473-sd8.m
PMC4358155	m	mee30005-0473-sd9.m
PMC4364823	r	ece30005-1088-sd3.R
PMC4364976	m	pone.0118421.s001.m
PMC4364976	m	pone.0118421.s002.m
PMC4364976	m	pone.0118421.s003.m
PMC4366083	r	pone.0118900.s001.R
PMC4366083	r	pone.0118900.s002.R
PMC4366083	r	pone.0118900.s003.R
PMC4366215	nlogo	pone.0119132.s002.nlogo
PMC4366243	py	pone.0118193.s011.py
PMC4366243	m	pone.0118193.s012.m
PMC4366260	sh	pone.0118867.s001.SH
PMC9680885	cpp	peerj-cs-08-1130-s002.cpp
PMC4368045	r	mee30005-0944-SD1.R
PMC4368638	r	pone.0119001.s003.R
PMC4368834	m	pone.0118767.s012.m
PMC4368834	m	pone.0118767.s013.m
PMC4370372	r	pone.0121349.s001.R
PMC4370766	c	10052_2013_2404_MOESM1_ESM.c
PMC4370766	c	10052_2013_2404_MOESM2_ESM.c
PMC4372030	r	CIN-14-2015-001-s001.r
PMC4372378	mat	pone.0121362.s001.mat
PMC4372378	mat	pone.0121362.s002.mat
PMC4372378	mat	pone.0121362.s003.mat
PMC4372378	m	pone.0121362.s005.m
PMC4372422	mat	pone.0118739.s001.mat
PMC4372422	mat	pone.0118739.s002.mat
PMC4372422	mat	pone.0118739.s003.mat
PMC4372422	mat	pone.0118739.s004.mat
PMC4372422	m	pone.0118739.s005.m
PMC4372422	m	pone.0118739.s006.m
PMC9742824	jsx	APS3-10-e11500-s003.jsx
PMC9743665	r	12983_2022_477_MOESM3_ESM.r
PMC4373880	r	pone.0121412.s001.R
PMC4373880	r	pone.0121412.s002.R
PMC4373880	r	pone.0121412.s003.R
PMC4373880	r	pone.0121412.s004.R
PMC4373880	r	pone.0121412.s005.R
PMC4373880	r	pone.0121412.s008.r
PMC9750015	sas	pone.0278400.s004.sas
PMC9750015	sas	pone.0278400.s006.sas
PMC9750015	sas	pone.0278400.s008.sas
PMC4374526	m	elife04940s002.m
PMC4374758	svg	pone.0118877.s001.svg
PMC4374758	svg	pone.0118877.s002.svg
PMC4374758	svg	pone.0118877.s003.svg
PMC4374758	svg	pone.0118877.s004.svg
PMC4374758	svg	pone.0118877.s005.svg
PMC4374758	svg	pone.0118877.s006.svg
PMC4374758	svg	pone.0118877.s007.svg
PMC4374758	svg	pone.0118877.s008.svg
PMC4374758	svg	pone.0118877.s009.svg
PMC4374758	svg	pone.0118877.s010.svg
PMC4374758	svg	pone.0118877.s011.svg
PMC4374758	svg	pone.0118877.s012.svg
PMC4374758	svg	pone.0118877.s013.svg
PMC4374758	svg	pone.0118877.s014.svg
PMC4374758	svg	pone.0118877.s015.svg
PMC4374758	svg	pone.0118877.s016.svg
PMC4374758	svg	pone.0118877.s017.svg
PMC4374758	svg	pone.0118877.s018.svg
PMC4374758	svg	pone.0118877.s019.svg
PMC4374758	svg	pone.0118877.s020.svg
PMC4374758	svg	pone.0118877.s021.svg
PMC4374758	svg	pone.0118877.s022.svg
PMC4374758	svg	pone.0118877.s023.svg
PMC4374758	svg	pone.0118877.s024.svg
PMC4374758	svg	pone.0118877.s025.svg
PMC4374758	svg	pone.0118877.s026.svg
PMC4374758	svg	pone.0118877.s027.svg
PMC4374758	svg	pone.0118877.s028.svg
PMC4374758	svg	pone.0118877.s029.svg
PMC4374758	svg	pone.0118877.s030.svg
PMC4374758	svg	pone.0118877.s031.svg
PMC4374758	svg	pone.0118877.s032.svg
PMC4374758	svg	pone.0118877.s033.svg
PMC4374758	svg	pone.0118877.s034.svg
PMC4374758	svg	pone.0118877.s035.svg
PMC4374758	svg	pone.0118877.s036.svg
PMC4374758	svg	pone.0118877.s037.svg
PMC4374758	svg	pone.0118877.s038.svg
PMC4374758	svg	pone.0118877.s039.svg
PMC4374758	svg	pone.0118877.s040.svg
PMC4374758	svg	pone.0118877.s041.svg
PMC4374758	svg	pone.0118877.s042.svg
PMC4374758	svg	pone.0118877.s043.svg
PMC4374758	svg	pone.0118877.s044.svg
PMC4374758	svg	pone.0118877.s045.svg
PMC4374758	svg	pone.0118877.s046.svg
PMC4374758	svg	pone.0118877.s047.svg
PMC4374758	svg	pone.0118877.s048.svg
PMC4374758	svg	pone.0118877.s049.svg
PMC4374758	svg	pone.0118877.s050.svg
PMC4374758	svg	pone.0118877.s051.svg
PMC4374758	svg	pone.0118877.s052.svg
PMC4374758	svg	pone.0118877.s053.svg
PMC4374758	svg	pone.0118877.s054.svg
PMC4374758	svg	pone.0118877.s055.svg
PMC4374758	svg	pone.0118877.s056.svg
PMC4374758	svg	pone.0118877.s057.svg
PMC4374758	svg	pone.0118877.s058.svg
PMC4374758	svg	pone.0118877.s059.svg
PMC4374758	svg	pone.0118877.s060.svg
PMC4374758	svg	pone.0118877.s061.svg
PMC4374758	svg	pone.0118877.s062.svg
PMC4374758	svg	pone.0118877.s063.svg
PMC4374758	svg	pone.0118877.s064.svg
PMC4374758	svg	pone.0118877.s065.svg
PMC4374758	svg	pone.0118877.s066.svg
PMC4374758	svg	pone.0118877.s067.svg
PMC4374758	svg	pone.0118877.s068.svg
PMC4374758	svg	pone.0118877.s069.svg
PMC4374758	svg	pone.0118877.s070.svg
PMC4374758	svg	pone.0118877.s071.svg
PMC4376395	pl	pone.0120058.s010.pl
PMC4376858	m	pone.0122326.s002.m
PMC9797061	rmd	pone.0279255.s001.Rmd
PMC9797061	rmd	pone.0279255.s002.Rmd
PMC9797061	rmd	pone.0279255.s003.Rmd
PMC9798976	ipynb	ADVS-9-2203422-s001.ipynb
PMC9811792	rmd	13643_2022_2163_MOESM2_ESM.rmd
PMC4381525	pl	supp_gr.183012.114_prepare_esom_files.pl
PMC9841621	sas	13643_2023_2169_MOESM3_ESM.sas
PMC4382286	r	pone.0120838.s002.r
PMC9848559	r	bdj-10-e86192-s001.r
PMC4383543	svg	pone.0122072.s008.svg
PMC4384942	r	mee30005-1121-sd2.R
PMC4385226	py	13408_2015_20_MOESM1_ESM.py
PMC9889739	ipynb	41598_2023_28082_MOESM1_ESM.ipynb
PMC4388480	m	pcbi.1004190.s008.m
PMC4388480	m	pcbi.1004190.s009.m
PMC9907823	do	pone.0280873.s005.do
PMC9912235	rmd	41598_2023_29239_MOESM5_ESM.rmd
PMC4390154	py	pcbi.1004120.s005.py
PMC4390359	tex	pone.0121530.s001.tex
PMC4390359	tex	pone.0121530.s002.tex
PMC4390570	r	supp_g3.114.015263_FileS1.R
PMC9945440	ps	supp_079408.122_Supplemental_Figure_S1.ps
PMC9945440	ps	supp_079408.122_Supplemental_Figure_S2.ps
PMC9945440	ps	supp_079408.122_Supplemental_Figure_S3.ps
PMC9945440	ps	supp_079408.122_Supplemental_Figure_S4.ps
PMC9945440	ps	supp_079408.122_Supplemental_Figure_S5.ps
PMC4392479	mat	elife05457s001.mat
PMC4393285	r	pcbi.1004154.s010.R
PMC4393321	mat	pone.0123262.s003.mat
PMC4393321	mat	pone.0123262.s004.mat
PMC4393321	mat	pone.0123262.s005.mat
PMC4393321	mat	pone.0123262.s006.mat
PMC4393321	mat	pone.0123262.s007.mat
PMC4393321	mat	pone.0123262.s008.mat
PMC4393321	mat	pone.0123262.s009.mat
PMC4393321	mat	pone.0123262.s010.mat
PMC4393321	mat	pone.0123262.s011.mat
PMC4394144	kml	mmc3.kml
PMC9974116	do	pone.0279845.s002.do
PMC4394709	r	mee30006-0133-sd2.R
PMC4395447	tex	pone.0117856.s001.tex
PMC4395447	tex	pone.0117856.s002.tex
PMC4395447	tex	pone.0117856.s003.tex
PMC9988624	do	sj-do-2-eup-10.1177_14651165231156846.do
PMC4395910	mat	elife05042s001.mat
PMC4395910	mat	elife05042s007.mat
PMC4395910	m	elife05042s010.m
PMC4395910	m	elife05042s011.m
PMC9995112	tex	elife-78089-supp1.tex
PMC9995112	tex	elife-78089-supp2.tex
PMC9995112	tex	elife-78089-supp3.tex
PMC9995112	tex	elife-78089-supp4.tex
PMC4398459	r	pone.0121655.s002.R
PMC4400047	r	pcbi.1004173.s007.r
PMC10021523	do	pgph.0000909.s003.do
PMC10021544	do	pgph.0000046.s002.do
PMC10022805	sps	pone.0282504.s005.sps
PMC4401517	r	pone.0123624.s005.R
PMC10035427	mat	peerj-11-14835-s001.mat
PMC10035427	mat	peerj-11-14835-s002.mat
PMC4404656	r	elife04637s002.R
PMC4405222	r	pcbi.1004119.s015.R
PMC4405222	do	pcbi.1004119.s016.do
PMC4405542	r	pone.0122947.s003.R
PMC4405542	r	pone.0122947.s004.R
PMC4405575	py	pone.0122221.s006.py
PMC4405575	py	pone.0122221.s007.py
PMC4406151	ps	bit0112-0879-sd1.ps
PMC4406738	r	pone.0123503.s028.R
PMC10060364	raw	43440_2023_471_MOESM1_ESM.raw
PMC10060364	raw	43440_2023_471_MOESM2_ESM.raw
PMC10060364	raw	43440_2023_471_MOESM3_ESM.raw
PMC10060364	raw	43440_2023_471_MOESM4_ESM.raw
PMC10060364	raw	43440_2023_471_MOESM5_ESM.raw
PMC10065275	do	pone.0283760.s002.do
PMC10066096	rmd	10071_2023_1748_MOESM3_ESM.rmd
PMC10072460	sps	pone.0282734.s013.sps
PMC10081780	m	pone.0284163.s002.m
PMC10083007	r	peerj-11-15088-s013.r
PMC10083007	r	peerj-11-15088-s014.r
PMC10083007	r	peerj-11-15088-s015.r
PMC10083007	r	peerj-11-15088-s016.r
PMC10083007	r	peerj-11-15088-s017.r
PMC10083007	r	peerj-11-15088-s018.r
PMC10097812	svg	41598_2023_32744_MOESM1_ESM.svg
PMC4412817	cps	pone.0121216.s001.cps
PMC4412817	cps	pone.0121216.s002.cps
PMC10105562	ipynb	peerj-11-15124-s006.ipynb
PMC10107148	sas	SIM-42-353-s001.sas
PMC4414528	nb	pgen.1005183.s020.nb
PMC10121008	tex	pone.0284563.s002.tex
PMC10121008	tex	pone.0284563.s003.tex
PMC4416937	m	pone.0125039.s002.m
PMC10160108	r	41598_2023_32615_MOESM2_ESM.r
PMC4421980	ps	supp_gad.260174.115_TableS1.ps
PMC4422649	c	pgen.1005201.s002.c
PMC4422738	r	pone.0125441.s002.R
PMC4422738	r	pone.0125441.s003.R
PMC4422738	r	pone.0125441.s004.R
PMC4423121	m	elife05697s003.m
PMC10188398	ox	11336_2022_9881_MOESM1_ESM.ox
PMC10193785	svg	12859_2023_5335_MOESM1_ESM.svg
PMC10193785	svg	12859_2023_5335_MOESM2_ESM.svg
PMC10193785	svg	12859_2023_5335_MOESM3_ESM.svg
PMC10194960	py	pone.0285630.s001.py
PMC10194960	py	pone.0285630.s002.py
PMC10194960	py	pone.0285630.s003.py
PMC10196316	dot	11255_2023_3605_MOESM2_ESM.dot
PMC4426332	r	biodiversity_data_journal-3-e4162-s001.r
PMC4426332	sh	biodiversity_data_journal-3-e4162-s002.sh
PMC4427287	sps	pone.0125390.s003.sps
PMC4427321	py	pcbi.1004176.s001.py
PMC4427446	do	pone.0125826.s004.do
PMC4427446	do	pone.0125826.s005.do
PMC4427446	do	pone.0125826.s006.do
PMC4428296	ps	supp_bht333_bht333supp_fig1.ps
PMC4428296	ps	supp_bht333_bht333supp_fig2.ps
PMC4428296	ps	supp_bht333_bht333supp_fig3.ps
PMC4428296	ps	supp_bht333_bht333supp_fig4.ps
PMC4428296	ps	supp_bht333_bht333supp_fig5.ps
PMC4428296	ps	supp_bht333_bht333supp_fig6.ps
PMC4429013	r	pone.0125334.s001.R
PMC4429013	r	pone.0125334.s002.R
PMC10226024	sps	10389_2023_1937_MOESM1_ESM.sps
PMC10231840	svg	pcbi.1011118.s003.svg
PMC10231840	svg	pcbi.1011118.s004.svg
PMC10235069	ps	41467_2023_38519_MOESM3_ESM.ps
PMC4431879	tex	pone.0126484.s001.tex
PMC10249618	r	peerj-11-15516-s003.r
PMC10271914	r	40798_2023_591_MOESM9_ESM.r
PMC4435750	mat	pone.0127364.s003.mat
PMC4435750	mat	pone.0127364.s004.mat
PMC4435750	mat	pone.0127364.s005.mat
PMC4436354	r	pone.0127882.s001.R
PMC10280269	ipynb	peerj-cs-09-1154-s002.ipynb
PMC10280395	py	peerj-cs-09-1353-s002.py
PMC10280405	py	peerj-cs-09-1299-s002.py
PMC10280405	py	peerj-cs-09-1299-s003.py
PMC10280405	py	peerj-cs-09-1299-s004.py
PMC10280405	py	peerj-cs-09-1299-s005.py
PMC10280405	py	peerj-cs-09-1299-s006.py
PMC10280405	py	peerj-cs-09-1299-s007.py
PMC10280405	py	peerj-cs-09-1299-s008.py
PMC10280405	py	peerj-cs-09-1299-s009.py
PMC10280405	py	peerj-cs-09-1299-s010.py
PMC10280405	py	peerj-cs-09-1299-s011.py
PMC10280457	py	peerj-cs-09-1281-s001.py
PMC10280503	py	peerj-cs-09-1387-s001.py
PMC10284378	r	pone.0285026.s001.R
PMC10287000	r	pgph.0000544.s002.R
PMC10287638	do	41598_2023_36497_MOESM1_ESM.do
PMC4438072	m	pone.0126158.s004.m
PMC10290449	r	peerj-11-15542-s002.r
PMC4439076	nb	pgen.1005237.s003.nb
PMC4439133	m	pone.0126137.s002.m
PMC10303491	r	sj-R-4-evp-10.1177_14747049221110603.R
PMC10303491	r	sj-R-5-evp-10.1177_14747049221110603.R
PMC4440390	ps	cyto0087-0104-sd1.ps
PMC4440390	ps	cyto0087-0104-sd2.ps
PMC4440391	r	env0026-0268-sd1.R
PMC10308692	rmd	12967_2023_4191_MOESM2_ESM.rmd
PMC4441051	ps	supp_29.10.1032_FigS1_MIWI-IP_human_piRNAs_and_UCSC_total.ps
PMC4441051	ps	supp_29.10.1032_FigS2_Signature_cleavage_sense_piRNAs_MIWI-IP_and_RACE_pie_charts.ps
PMC4441051	ps	supp_29.10.1032_FigS3_Mismatches_count_in_top_hits.ps
PMC4441051	ps	supp_29.10.1032_FigS4_TE_silencing.ps
PMC4441051	ps	supp_29.10.1032_FigS5_Fold_change_heat_map.ps
PMC4441051	ps	supp_29.10.1032_FigS6_MIWI_has_no_preference_for_t1A.ps
PMC4441051	ps	supp_29.10.1032_FigS7_Sperm_head_BF.ps
PMC4441054	ps	supp_gad.256693.114_Supp_Fig1.ps
PMC4441054	ps	supp_gad.256693.114_Supp_Fig2.ps
PMC4441054	ps	supp_gad.256693.114_Supp_Fig3.ps
PMC4441054	ps	supp_gad.256693.114_Supp_Fig4.ps
PMC4441054	ps	supp_gad.256693.114_Supp_Fig5.ps
PMC10311829	svg	13071_2023_5816_MOESM7_ESM.svg
PMC10319259	java	peerj-cs-09-1444-s001.java
PMC4448803	mat	rsos140494supp1.mat
PMC4448803	mat	rsos140494supp2.mat
PMC10363343	py	peerj-11-15721-s001.py
PMC4448827	m	rsos140550supp2.m
PMC4448827	cdf	rsos140550supp3.cdf
PMC4448827	m	rsos140550supp4.m
